BookingID,BookingReference,BookingDate,CheckInDate,CheckOutDate,HotelID,GuestID,RoomTypeID,ChannelID,RatePlan,BookingStatus,Adults,Children,RoomsBooked,Nights,NightlyRateGBP,DiscountPct,GrossRoomRevenueGBP,DiscountAmountGBP,NetRoomRevenueGBP,ExtrasRevenueGBP,CancellationFeeGBP,ChannelCommissionGBP,BookingValueGBP,NetRevenueAfterCommissionGBP,CorporateAccount,SpecialRequest,CancellationDate,CancellationReason,HotelName,City,Region,HotelSegment,OwnershipModel,MarketRateIndex,BookingChannel,ChannelGroup,StandardCommissionRate,RoomType,BaseRateGBP,GuestCountry,LoyaltyTier,AgeBand,MarketingConsent,LeadTimeDays,ADR_GBP
BKG002634,CS-2404-002634,2024-05-14,2024-06-10,2024-06-11,HTL004,GST00332,RT022,CH05,Corporate,Checked Out,2,1,1,1,167.86,0.08,167.86,13.43,154.43,51,0,7.72,205.43,197.71,Kelvin Tech,Away from lift,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Corporate Portal,Corporate,0.05,Family Room,157.44,United Kingdom,Non-member,45-54,Yes,27,154.43
BKG002635,CS-2503-002635,2025-05-14,2025-05-23,2025-05-24,HTL003,GST00812,RT014,CH03,Weekend Break,Checked Out,5,1,3,1,114.62,0,343.86,0,343.86,101.5,0,51.58,445.36,393.78,,Near lift,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Booking.com,OTA,0.15,Standard Twin,97.69,Netherlands,Bronze,45-54,Yes,9,114.62
BKG002636,CS-2502-002636,2024-12-25,2025-01-29,2025-02-01,HTL002,GST01709,RT009,CH04,Flexible,Checked Out,3,1,1,3,106.01,0,318.03,0,318.03,163.5,0,54.07,481.53,427.46,,High floor,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Expedia,OTA,0.17,Superior King,124.34,United Kingdom,Silver,35-44,Yes,35,106.01
BKG002637,CS-2403-002637,2024-05-15,2024-05-15,2024-05-17,HTL003,GST00272,RT014,CH07,Flexible,Checked Out,1,0,1,2,103.68,0,207.36,0,207.36,31,0,0,238.36,238.36,,Away from lift,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Walk-in,Direct,0,Standard Twin,97.69,United Kingdom,Bronze,45-54,Yes,0,103.68
BKG002638,CS-2601-002638,2026-07-05,2026-08-08,2026-08-10,HTL001,GST00557,RT003,CH01,Weekend Break,No Show,1,0,1,2,197.22,0,0,0,0,0,197.22,0,197.22,197.22,,Accessible room,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Website,Direct,0,Superior King,158.01,United Kingdom,Gold,35-44,No,34,0.0
BKG002639,CS-2503-002639,2025-08-01,2025-08-20,2025-08-24,HTL003,GST01033,RT013,CH01,Group,Checked Out,7,0,4,4,114.17,0.18,1826.72,328.81,1497.91,0,0,0,1497.91,1497.91,,Early check-in requested,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Direct Website,Direct,0,Standard Double,89.25,United Kingdom,Silver,25-34,Yes,19,93.62
BKG002640,CS-2405-002640,2024-05-01,2024-05-11,2024-05-14,HTL005,GST00727,RT027,CH03,Flexible,Checked Out,1,0,1,3,143.51,0,430.53,0,430.53,0,0,64.58,430.53,365.95,,Early check-in requested,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Booking.com,OTA,0.15,Superior King,115.67,United Kingdom,Bronze,35-44,No,10,143.51
BKG002641,CS-2505-002641,2025-08-17,2025-09-01,2025-09-05,HTL005,GST00300,RT027,CH06,Flexible,Checked Out,1,0,1,4,138.22,0,552.88,0,552.88,62,0,55.29,614.88,559.59,,Twin beds requested,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Travel Agent,Agency,0.1,Superior King,115.67,United Kingdom,Non-member,55-64,Yes,15,138.22
BKG002642,CS-2605-002642,2026-08-29,2026-08-31,2026-09-01,HTL005,GST00547,RT029,CH01,Corporate,Confirmed,2,0,1,1,154.08,0.08,154.08,12.33,141.75,194.1,0,0,335.85,335.85,Harbourline Logistics,Twin beds requested,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Direct Website,Direct,0,Executive King,141.81,United Kingdom,Non-member,45-54,Yes,2,141.75
BKG002643,CS-2405-002643,2024-10-12,2024-10-21,2024-10-22,HTL005,GST01271,RT027,CH01,Advance Purchase,Checked Out,2,0,1,1,100.89,0.08,100.89,8.07,92.82,0,0,0,92.82,92.82,,High floor,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Direct Website,Direct,0,Superior King,115.67,United Kingdom,Silver,55-64,Yes,9,92.82
BKG002644,CS-2606-002644,2026-03-04,2026-03-04,2026-03-11,HTL006,GST01697,RT036,CH07,Flexible,Cancelled,1,0,1,7,175.65,0,0,0,0,0,175.65,0,175.65,175.65,,,2026-03-04,Booked another hotel,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Walk-in,Direct,0,Junior Suite,199.35,United Kingdom,Silver,65+,No,0,0.0
BKG002645,CS-2506-002645,2025-08-18,2025-09-14,2025-09-18,HTL006,GST00150,RT034,CH06,Advance Purchase,Cancelled,1,2,1,4,142.03,0.1,0,0,0,0,0,0,0,0,,Away from lift,2025-08-24,Duplicate booking,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Travel Agent,Agency,0.1,Family Room,136.19,United Kingdom,Platinum,25-34,No,27,0.0
BKG002646,CS-2602-002646,2026-01-19,2026-01-25,2026-01-27,HTL002,GST01134,RT007,CH02,Flexible,Checked Out,2,2,1,2,93.26,0,186.52,0,186.52,0,0,0,186.52,186.52,,Accessible room,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Phone,Direct,0,Standard Double,100.82,United Kingdom,Bronze,45-54,Yes,6,93.26
BKG002647,CS-2601-002647,2026-07-21,2026-07-30,2026-08-03,HTL001,GST01842,RT003,CH01,Event Package,Checked Out,1,2,1,4,211.94,0,847.76,0,847.76,126,0,0,973.76,973.76,,Quiet room,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Website,Direct,0,Superior King,158.01,,,,,9,211.94
BKG002648,CS-2505-002648,2024-10-24,2025-01-06,2025-01-09,HTL005,GST00650,RT029,CH03,Weekend Break,Checked Out,1,0,1,3,112.83,0,338.49,0,338.49,364.32,0,50.77,702.81,652.04,,Late arrival,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Booking.com,OTA,0.15,Executive King,141.81,United Kingdom,Bronze,35-44,Yes,74,112.83
BKG002649,CS-2506-002649,2025-02-03,2025-03-19,2025-03-20,HTL006,GST00019,RT033,CH03,Bed & Breakfast,Cancelled,2,0,1,1,113.65,0,0,0,0,0,0,0,0,0,,High floor,2025-02-22,Travel disruption,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Booking.com,OTA,0.15,Superior King,123.95,United Kingdom,Silver,18-24,Yes,44,0.0
BKG002650,CS-2601-002650,2026-04-10,2026-04-27,2026-04-30,HTL001,GST01776,RT006,CH05,Flexible,Checked Out,1,2,1,3,288.69,0,866.07,0,866.07,94.5,0,43.3,960.57,917.27,Merefield Healthcare,Accessible room,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Corporate Portal,Corporate,0.05,Junior Suite,254.97,United Kingdom,Silver,35-44,Yes,17,288.69
BKG002651,CS-2503-002651,2025-02-17,2025-03-08,2025-03-12,HTL003,GST01046,RT014,CH01,Flexible,Checked Out,1,0,1,4,107.93,0,431.72,0,431.72,439.42,0,0,871.14,871.14,,,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Direct Website,Direct,0,Standard Twin,97.69,United Kingdom,Gold,55-64,No,19,107.93
BKG002652,CS-2501-002652,2025-08-28,2025-09-05,2025-09-09,HTL001,GST00241,RT004,CH05,Flexible,Checked Out,2,0,1,4,243.4,0,973.6,0,973.6,473.28,0,48.68,1446.88,1398.2,Northbridge Legal,Late arrival,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Corporate Portal,Corporate,0.05,Family Room,181.97,United Kingdom,Bronze,45-54,Yes,8,243.4
BKG002653,CS-2406-002653,2024-03-10,2024-06-05,2024-06-07,HTL006,GST00626,RT036,CH04,Advance Purchase,Cancelled,2,0,1,2,202.48,0.08,0,0,0,0,0,0,0,0,,Cot required,2024-03-30,No reason provided,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Expedia,OTA,0.17,Junior Suite,199.35,United Kingdom,Silver,18-24,Yes,87,0.0
BKG002654,CS-2406-002654,2024-07-23,2024-07-27,2024-07-31,HTL006,GST01035,RT033,CH03,Advance Purchase,Checked Out,1,0,1,4,152.42,0.05,609.68,30.48,579.2,72,0,86.88,651.2,564.32,,,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Booking.com,OTA,0.15,Superior King,123.95,Australia,Bronze,55-64,Yes,4,144.8
BKG002655,CS-2403-002655,2024-03-07,2024-03-07,2024-03-10,HTL003,GST00342,RT014,CH07,Flexible,Checked Out,4,0,2,3,90.8,0,544.8,0,544.8,0,0,0,544.8,544.8,,Near lift,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Walk-in,Direct,0,Standard Twin,97.69,United Kingdom,Bronze,35-44,Yes,0,90.8
BKG002656,CS-2401-002656,2024-05-16,2024-06-03,2024-06-04,HTL001,GST01347,RT003,CH06,Event Package,Checked Out,1,0,1,1,199.77,0,199.77,0,199.77,15.5,0,19.98,215.27,195.29,,Away from lift,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Travel Agent,Agency,0.1,Superior King,158.01,United Kingdom,Bronze,65+,No,18,199.77
BKG002657,CS-2501-002657,2025-03-11,2025-03-27,2025-03-30,HTL001,GST00947,RT002,CH01,Bed & Breakfast,Checked Out,2,0,1,3,116.91,0,350.73,0,350.73,93,0,0,443.73,443.73,,Quiet room,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Website,Direct,0,Standard Twin,126.62,United Kingdom,Silver,25-34,Yes,16,116.91
BKG002658,CS-2603-002658,2026-07-22,2026-08-04,2026-08-05,HTL003,GST01447,RT013,CH03,Advance Purchase,Checked Out,1,3,1,1,92.41,0.05,92.41,4.62,87.79,0,0,13.17,87.79,74.62,,Quiet room,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Booking.com,OTA,0.15,Standard Double,89.25,United Kingdom,Gold,18-24,Yes,13,87.79
BKG002659,CS-2503-002659,2025-07-11,2025-08-03,2025-08-07,HTL003,GST01444,RT013,CH04,Group,Checked Out,15,0,8,4,120.25,0.12,3848,461.76,3386.24,978,0,575.66,4364.24,3788.58,,,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Expedia,OTA,0.17,Standard Double,89.25,Australia,Non-member,25-34,No,23,105.82
BKG002660,CS-2402-002660,2024-04-28,2024-06-04,2024-06-08,HTL002,GST00062,RT009,CH04,Flexible,Checked Out,1,0,1,4,142.27,0,569.08,0,569.08,62,0,96.74,631.08,534.34,,Near lift,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Expedia,OTA,0.17,Superior King,124.34,United Kingdom,Gold,25-34,Yes,37,142.27
BKG002661,CS-2604-002661,2026-07-31,2026-08-25,2026-08-26,HTL004,GST01850,RT023,CH03,Advance Purchase,Checked Out,3,0,1,1,272.12,0.05,272.12,13.61,258.51,0,0,38.78,258.51,219.73,,Accessible room,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Booking.com,OTA,0.15,Executive King,177.9,,,,,25,258.51
BKG002662,CS-2505-002662,2025-07-08,2025-08-23,2025-08-25,HTL005,GST01197,RT026,CH06,Bed & Breakfast,Checked Out,1,0,1,2,124.99,0,249.98,0,249.98,164.34,0,25,414.32,389.32,,Twin beds requested,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Travel Agent,Agency,0.1,Standard Twin,93.97,United Kingdom,Gold,35-44,Yes,46,124.99
BKG002663,CS-2402-002663,2024-06-25,2024-07-05,2024-07-08,HTL002,GST01596,RT012,CH01,Flexible,Checked Out,2,0,1,3,287.03,0,861.09,0,861.09,185.71,0,0,1046.8,1046.8,,Late arrival,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Website,Direct,0,Junior Suite,195.32,United Kingdom,Non-member,25-34,Yes,10,287.03
BKG002664,CS-2502-002664,2025-08-24,2025-10-04,2025-10-05,HTL002,GST01010,RT010,CH04,Advance Purchase,Checked Out,1,2,1,1,167.89,0.08,167.89,13.43,154.46,47.5,0,26.26,201.96,175.7,,Quiet room,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Expedia,OTA,0.17,Family Room,146.88,United Kingdom,Silver,55-64,Yes,41,154.46
BKG002665,CS-2601-002665,2026-03-01,2026-03-15,2026-03-16,HTL001,GST01065,RT003,CH03,Weekend Break,Checked Out,1,0,1,1,144.16,0,144.16,0,144.16,15.5,0,21.62,159.66,138.04,,Cot required,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Superior King,158.01,United Kingdom,Gold,25-34,No,14,144.16
BKG002666,CS-2406-002666,2024-03-13,2024-03-14,2024-03-17,HTL006,GST01028,RT033,CH05,Corporate,Checked Out,2,0,1,3,105.17,0.15,315.51,47.33,268.18,91.03,0,13.41,359.21,345.8,Merefield Healthcare,Away from lift,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Corporate Portal,Corporate,0.05,Superior King,123.95,United Kingdom,Non-member,45-54,Yes,1,89.39
BKG002667,CS-2601-002667,2026-04-21,2026-05-24,2026-05-26,HTL001,GST00877,RT003,CH03,Bed & Breakfast,Checked Out,1,0,1,2,153.79,0,307.58,0,307.58,31,0,46.14,338.58,292.44,,Near lift,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Superior King,158.01,United Kingdom,Silver,55-64,Yes,33,153.79
BKG002668,CS-2604-002668,2026-07-09,2026-07-14,2026-07-16,HTL004,GST00848,RT023,CH01,Advance Purchase,Checked Out,1,0,1,2,215.46,0.08,430.92,34.47,396.45,31,0,0,427.45,427.45,,,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Direct Website,Direct,0,Executive King,177.9,United Kingdom,Gold,18-24,Yes,5,198.22
BKG002669,CS-2402-002669,2024-11-05,2024-12-02,2024-12-06,HTL002,GST00157,RT007,CH01,Weekend Break,Checked Out,2,0,1,4,104.95,0,419.8,0,419.8,451.45,0,0,871.25,871.25,,,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Website,Direct,0,Standard Double,100.82,United Kingdom,Gold,25-34,No,27,104.95
BKG002670,CS-2402-002670,2024-10-24,2024-11-19,2024-11-20,HTL002,GST00422,RT011,CH03,Weekend Break,Checked Out,1,1,1,1,147.44,0.1,147.44,14.74,132.7,23.5,0,19.9,156.2,136.3,,,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Booking.com,OTA,0.15,Executive King,164.22,United Kingdom,Bronze,35-44,Yes,26,132.7
BKG002671,CS-2502-002671,2025-11-14,2025-12-17,2025-12-19,HTL002,GST01626,RT007,CH02,Flexible,Checked Out,1,0,1,2,102.22,0,204.44,0,204.44,0,0,0,204.44,204.44,,Quiet room,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Phone,Direct,0,Standard Double,100.82,United Kingdom,Platinum,35-44,No,33,102.22
BKG002672,CS-2604-002672,2025-12-18,2026-02-20,2026-02-21,HTL004,GST01234,RT023,CH06,Bed & Breakfast,Checked Out,2,0,1,1,181.46,0,181.46,0,181.46,31,0,18.15,212.46,194.31,,Away from lift,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Travel Agent,Agency,0.1,Executive King,177.9,United Kingdom,Bronze,35-44,Yes,64,181.46
BKG002673,CS-2404-002673,2024-07-15,2024-08-06,2024-08-12,HTL004,GST00468,RT021,CH03,Corporate,Checked Out,1,0,1,6,188.58,0.12,1131.48,135.78,995.7,0,0,149.35,995.7,846.35,Harbourline Logistics,Early check-in requested,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Booking.com,OTA,0.15,Superior King,138.06,United Kingdom,Non-member,35-44,Yes,22,165.95
BKG002674,CS-2404-002674,2024-08-10,2024-08-25,2024-08-26,HTL004,GST00898,RT022,CH06,Flexible,Checked Out,1,1,1,1,260.23,0,260.23,0,260.23,104.81,0,26.02,365.04,339.02,,Quiet room,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Travel Agent,Agency,0.1,Family Room,157.44,United Kingdom,Gold,25-34,No,15,260.23
BKG002675,CS-2402-002675,2024-06-20,2024-07-02,2024-07-03,HTL002,GST00119,RT007,CH01,Advance Purchase,Checked Out,1,0,1,1,120.38,0.08,120.38,9.63,110.75,63.23,0,0,173.98,173.98,,High floor,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Website,Direct,0,Standard Double,100.82,United Kingdom,Gold,25-34,Yes,12,110.75
BKG002676,CS-2401-002676,2024-07-20,2024-09-02,2024-09-04,HTL001,GST00009,RT002,CH01,Flexible,Checked Out,2,0,1,2,148.8,0,297.6,0,297.6,127.47,0,0,425.07,425.07,,Near lift,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Website,Direct,0,Standard Twin,126.62,United Kingdom,Silver,25-34,Yes,44,148.8
BKG002677,CS-2501-002677,2025-02-12,2025-04-05,2025-04-08,HTL001,GST01006,RT006,CH03,Flexible,Checked Out,2,0,1,3,320.67,0,962.01,0,962.01,0,0,144.3,962.01,817.71,,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Junior Suite,254.97,United Kingdom,Silver,35-44,Yes,52,320.67
BKG002678,CS-2503-002678,2025-02-04,2025-02-04,2025-02-08,HTL003,GST01058,RT013,CH07,Flexible,Checked Out,3,1,1,4,85.67,0,342.68,0,342.68,0,0,0,342.68,342.68,,Late arrival,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Walk-in,Direct,0,Standard Double,89.25,United Kingdom,Bronze,45-54,Yes,0,85.67
BKG002679,CS-2603-002679,2026-05-29,2026-07-03,2026-07-04,HTL003,GST00085,RT017,CH03,Weekend Break,Checked Out,1,0,1,1,188.53,0,188.53,0,188.53,15.5,0,28.28,204.03,175.75,,Near lift,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Booking.com,OTA,0.15,Executive King,145.63,United Kingdom,Gold,65+,No,35,188.53
BKG002680,CS-2503-002680,2025-09-26,2025-10-26,2025-10-30,HTL003,GST01092,RT013,CH06,Group,Checked Out,6,0,4,4,90.62,0.08,1449.92,115.99,1333.93,0,0,133.39,1333.93,1200.54,,Away from lift,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Travel Agent,Agency,0.1,Standard Double,89.25,United Kingdom,Silver,35-44,Yes,30,83.37
BKG002681,CS-2602-002681,2026-07-29,2026-08-13,2026-08-18,HTL002,GST00090,RT008,CH01,Weekend Break,Checked Out,2,0,1,5,131.67,0.1,658.35,65.84,592.51,215,0,0,807.51,807.51,,Accessible room,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Website,Direct,0,Standard Twin,100.55,United Kingdom,Silver,18-24,No,15,118.5
BKG002682,CS-2501-002682,2025-08-26,2025-10-28,2025-11-01,HTL001,GST00033,RT003,CH03,Flexible,Checked Out,1,0,1,4,155.83,0,623.32,0,623.32,0,0,93.5,623.32,529.82,,Early check-in requested,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Superior King,158.01,United Kingdom,Non-member,45-54,Yes,63,155.83
BKG002683,CS-2601-002683,2026-08-02,2026-08-20,2026-08-23,HTL001,GST00290,RT003,CH04,Weekend Break,Checked Out,1,0,1,3,176.95,0,530.85,0,530.85,46.5,0,90.24,577.35,487.11,,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Expedia,OTA,0.17,Superior King,158.01,United Kingdom,Silver,35-44,No,18,176.95
BKG002684,CS-2401-002684,2024-11-03,2024-11-16,2024-11-18,HTL001,GST00006,RT006,CH04,Advance Purchase,Checked Out,2,3,1,2,243.5,0.08,487,38.96,448.04,293.22,0,76.17,741.26,665.09,,Early check-in requested,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Expedia,OTA,0.17,Junior Suite,254.97,United Kingdom,Bronze,55-64,Yes,13,224.02
BKG002685,CS-2403-002685,2024-07-23,2024-08-06,2024-08-08,HTL003,GST00842,RT017,CH04,Bed & Breakfast,Checked Out,2,0,1,2,163.87,0,327.74,0,327.74,174.36,0,55.72,502.1,446.38,,Early check-in requested,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Expedia,OTA,0.17,Executive King,145.63,United Kingdom,Silver,55-64,Yes,14,163.87
BKG002686,CS-2503-002686,2025-04-29,2025-05-12,2025-05-14,HTL003,GST00077,RT016,CH04,Event Package,Checked Out,2,1,1,2,179.83,0,359.66,0,359.66,148.73,0,61.14,508.39,447.25,,,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Expedia,OTA,0.17,Family Room,137.15,United Kingdom,Bronze,55-64,Yes,13,179.83
BKG002687,CS-2505-002687,2025-05-29,2025-06-12,2025-06-14,HTL005,GST01302,RT026,CH03,Flexible,Checked Out,1,1,1,2,116.53,0,233.06,0,233.06,103.87,0,34.96,336.93,301.97,,Quiet room,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Booking.com,OTA,0.15,Standard Twin,93.97,United Kingdom,Silver,35-44,Yes,14,116.53
BKG002688,CS-2603-002688,2026-01-28,2026-03-17,2026-03-20,HTL003,GST01446,RT015,CH04,Flexible,Checked Out,1,1,1,3,97.17,0,291.51,0,291.51,0,0,49.56,291.51,241.95,,,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Expedia,OTA,0.17,Superior King,112.37,United Kingdom,Bronze,55-64,No,48,97.17
BKG002689,CS-2405-002689,2024-08-25,2024-09-26,2024-10-02,HTL005,GST01625,RT025,CH06,Corporate,Checked Out,1,0,1,6,92.94,0.08,557.64,44.61,513.03,0,0,51.3,513.03,461.73,Northbridge Legal,,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Travel Agent,Agency,0.1,Standard Double,89.19,United Kingdom,Platinum,55-64,No,32,85.5
BKG002690,CS-2601-002690,2026-06-20,2026-06-22,2026-06-23,HTL001,GST00013,RT005,CH07,Flexible,Cancelled,2,0,1,1,221.29,0,0,0,0,0,0,0,0,0,,,2026-06-20,Travel disruption,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Walk-in,Direct,0,Executive King,200.4,United Kingdom,Silver,18-24,Yes,2,0.0
BKG002691,CS-2604-002691,2026-04-28,2026-07-07,2026-07-10,HTL004,GST01810,RT019,CH02,Event Package,Checked Out,1,0,1,3,162.6,0,487.8,0,487.8,46.5,0,0,534.3,534.3,,Late arrival,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Direct Phone,Direct,0,Standard Double,110.62,,,,,70,162.6
BKG002692,CS-2603-002692,2026-04-05,2026-05-01,2026-05-04,HTL003,GST00851,RT013,CH01,Flexible,Checked Out,1,0,1,3,117.91,0.05,353.73,17.69,336.04,42,0,0,378.04,378.04,,,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Direct Website,Direct,0,Standard Double,89.25,United Kingdom,Silver,18-24,No,26,112.01
BKG002693,CS-2505-002693,2025-03-21,2025-05-20,2025-05-26,HTL005,GST00768,RT025,CH03,Group,Checked Out,5,0,3,6,107.88,0.18,1941.84,349.53,1592.31,508.16,0,238.85,2100.47,1861.62,,Quiet room,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Booking.com,OTA,0.15,Standard Double,89.19,Netherlands,Gold,35-44,No,60,88.46
BKG002694,CS-2604-002694,2025-12-26,2026-01-18,2026-01-19,HTL004,GST01033,RT019,CH06,Bed & Breakfast,Cancelled,2,0,1,1,105.22,0,0,0,0,0,0,0,0,0,,Near lift,2026-01-14,Duplicate booking,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Travel Agent,Agency,0.1,Standard Double,110.62,United Kingdom,Silver,25-34,Yes,23,0.0
BKG002695,CS-2601-002695,2026-06-16,2026-06-27,2026-07-02,HTL001,GST00605,RT005,CH02,Weekend Break,Checked Out,1,1,1,5,253.79,0,1268.95,0,1268.95,117.5,0,0,1386.45,1386.45,,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Phone,Direct,0,Executive King,200.4,Ireland,Bronze,65+,No,11,253.79
BKG002696,CS-2402-002696,2024-08-25,2024-08-25,2024-08-26,HTL002,GST00045,RT007,CH04,Flexible,Checked Out,1,0,1,1,146.3,0.1,146.3,14.63,131.67,39.15,0,22.38,170.82,148.44,,,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Expedia,OTA,0.17,Standard Double,100.82,United Kingdom,Gold,25-34,No,0,131.67
BKG002697,CS-2501-002697,2025-06-23,2025-07-04,2025-07-05,HTL001,GST00357,RT006,CH03,Flexible,Checked Out,1,0,1,1,365.75,0,365.75,0,365.75,15.5,0,54.86,381.25,326.39,,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Junior Suite,254.97,United Kingdom,Gold,35-44,No,11,365.75
BKG002698,CS-2604-002698,2026-02-15,2026-03-18,2026-03-19,HTL004,GST00314,RT021,CH04,Flexible,No Show,1,0,1,1,145.01,0,0,0,0,0,145.01,0,145.01,145.01,,Near lift,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Expedia,OTA,0.17,Superior King,138.06,United Kingdom,Bronze,45-54,Yes,31,0.0
BKG002699,CS-2603-002699,2025-12-28,2026-01-14,2026-01-19,HTL003,GST00834,RT017,CH03,Advance Purchase,Checked Out,2,0,1,5,126.12,0.05,630.6,31.53,599.07,245,0,89.86,844.07,754.21,,,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Booking.com,OTA,0.15,Executive King,145.63,United Kingdom,Platinum,55-64,Yes,17,119.81
BKG002700,CS-2501-002700,2025-03-08,2025-03-11,2025-03-16,HTL001,GST01859,RT004,CH03,Flexible,Checked Out,2,1,1,5,176.85,0,884.25,0,884.25,0,0,132.64,884.25,751.61,,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Family Room,181.97,,,,,3,176.85
