PaymentID,BookingID,PaymentDate,PaymentMethod,AmountGBP,PaymentStatus,ProcessingFeeGBP,Currency,PaymentSource
PAY0003199,BKG003196,2025-04-08,Mastercard,137.83,Captured,1.93,GBP,Payment Gateway
PAY0003200,BKG003197,2025-12-22,Visa,768.53,Captured,13.83,GBP,Payment Gateway
PAY0003201,BKG003198,2026-03-25,Visa,287.82,Captured,4.03,GBP,Payment Gateway
PAY0003202,BKG003199,2025-04-27,Visa,136.47,Captured,1.64,GBP,Payment Gateway
PAY0003203,BKG003201,2024-08-22,Mastercard,373.38,Captured,6.72,GBP,Payment Gateway
PAY0003204,BKG003202,2024-06-15,Cash,398.82,Captured,0,GBP,Front Desk/PMS
PAY0003205,BKG003203,2025-05-10,Visa,188.5,Captured,3.39,GBP,Payment Gateway
PAY0003206,BKG003204,2026-08-10,Visa,677.09,Captured,12.19,GBP,Payment Gateway
PAY0003207,BKG003205,2026-03-24,Visa,128.77,Captured,1.8,GBP,Payment Gateway
PAY0003208,BKG003206,2024-07-31,Mastercard,121.47,Captured,1.46,GBP,Payment Gateway
PAY0003209,BKG003207,2025-05-17,Visa,106.69,Captured,1.71,GBP,Payment Gateway
PAY0003210,BKG003208,2024-10-16,Visa,523.45,Captured,8.38,GBP,Payment Gateway
PAY0003211,BKG003209,2026-07-09,Cash,139.91,Captured,0,GBP,Front Desk/PMS
PAY0003212,BKG003210,2025-08-11,Mastercard,156.52,Captured,2.5,GBP,Payment Gateway
PAY0003213,BKG003211,2024-11-28,Mastercard,442.18,Captured,5.31,GBP,Payment Gateway
PAY0003214,BKG003212,2025-08-22,American Express,353.76,Captured,5.66,GBP,Payment Gateway
PAY0003215,BKG003213,2024-03-23,Mastercard,124.21,Captured,1.49,GBP,Payment Gateway
PAY0003216,BKG003214,2025-08-18,Visa,78.32,Captured,0.94,GBP,Payment Gateway
PAY0003217,BKG003214,2025-09-04,Bank Transfer,234.96,Captured,0,GBP,Payment Gateway
PAY0003218,BKG003215,2024-03-15,Visa,148.32,Captured,2.37,GBP,Payment Gateway
PAY0003219,BKG003216,2024-07-30,Visa,117.72,Captured,1.41,GBP,Payment Gateway
PAY0003220,BKG003217,2025-12-14,Mastercard,293.26,Captured,5.28,GBP,Payment Gateway
PAY0003221,BKG003218,2026-04-18,Apple Pay,401.46,Captured,5.62,GBP,Payment Gateway
PAY0003222,BKG003220,2024-05-13,Mastercard,400.57,Captured,5.61,GBP,Payment Gateway
PAY0003223,BKG003221,2025-01-27,Visa,378.68,Captured,6.82,GBP,Payment Gateway
PAY0003224,BKG003222,2025-11-03,Visa,1080.48,Captured,15.13,GBP,Payment Gateway
PAY0003225,BKG003223,2025-10-13,Bank Transfer,200.38,Captured,0,GBP,Payment Gateway
PAY0003226,BKG003224,2024-02-11,Visa,542.49,Captured,7.59,GBP,Payment Gateway
PAY0003227,BKG003225,2025-05-04,Visa,177.27,Captured,2.48,GBP,Payment Gateway
PAY0003228,BKG003227,2024-02-23,Mastercard,582.57,Captured,10.49,GBP,Payment Gateway
PAY0003229,BKG003228,2024-07-30,Mastercard,171.28,Captured,2.4,GBP,Payment Gateway
PAY0003230,BKG003229,2024-08-16,Apple Pay,288.44,Captured,3.46,GBP,Payment Gateway
PAY0003231,BKG003230,2025-12-08,Google Pay,172.64,Captured,2.07,GBP,Payment Gateway
PAY0003232,BKG003231,2025-10-09,Visa,588.93,Captured,9.42,GBP,Payment Gateway
PAY0003233,BKG003233,2026-06-10,Visa,1017.33,Captured,16.28,GBP,Payment Gateway
PAY0003234,BKG003234,2025-04-23,Mastercard,640.39,Captured,7.68,GBP,Payment Gateway
PAY0003235,BKG003235,2025-11-20,Bank Transfer,293.2,Captured,0,GBP,Payment Gateway
PAY0003236,BKG003235,2025-12-14,Mastercard,879.6,Captured,15.83,GBP,Payment Gateway
PAY0003237,BKG003237,2024-02-06,Visa,106.77,Captured,1.71,GBP,Payment Gateway
PAY0003238,BKG003237,2024-03-09,Visa,320.31,Captured,3.84,GBP,Payment Gateway
PAY0003239,BKG003238,2024-11-19,Mastercard,227.02,Captured,3.63,GBP,Payment Gateway
PAY0003240,BKG003239,2024-05-19,Mastercard,159.34,Captured,1.91,GBP,Payment Gateway
PAY0003241,BKG003240,2024-07-22,Mastercard,662.45,Captured,7.95,GBP,Payment Gateway
PAY0003242,BKG003241,2025-08-02,Apple Pay,173.02,Captured,2.42,GBP,Payment Gateway
PAY0003243,BKG003243,2024-12-06,Mastercard,598.24,Captured,8.38,GBP,Payment Gateway
PAY0003244,BKG003244,2025-12-01,Visa,218.87,Captured,3.94,GBP,Payment Gateway
PAY0003245,BKG003244,2025-12-27,Mastercard,656.61,Captured,11.82,GBP,Payment Gateway
PAY0003246,BKG003245,2024-11-01,American Express,499.25,Captured,8.99,GBP,Payment Gateway
PAY0003247,BKG003246,2024-08-04,Visa,115.17,Captured,2.07,GBP,Payment Gateway
PAY0003248,BKG003247,2024-11-01,Mastercard,152.26,Captured,2.13,GBP,Payment Gateway
PAY0003249,BKG003248,2025-12-13,Visa,276.35,Captured,4.97,GBP,Payment Gateway
PAY0003250,BKG003249,2024-06-19,Bank Transfer,685,Captured,0,GBP,Payment Gateway
PAY0003251,BKG003250,2025-06-04,Mastercard,791,Captured,9.49,GBP,Payment Gateway
PAY0003252,BKG003251,2024-11-29,American Express,345.49,Captured,4.84,GBP,Payment Gateway
PAY0003253,BKG003253,2024-08-15,Visa,74.62,Captured,0.9,GBP,Payment Gateway
PAY0003254,BKG003253,2024-09-09,Apple Pay,223.86,Captured,3.58,GBP,Payment Gateway
PAY0003255,BKG003254,2025-07-22,Visa,139.16,Captured,1.67,GBP,Payment Gateway
PAY0003256,BKG003255,2026-07-11,Mastercard,877.15,Captured,12.28,GBP,Payment Gateway
PAY0003257,BKG003257,2024-05-12,Mastercard,120.06,Captured,1.44,GBP,Payment Gateway
PAY0003258,BKG003257,2024-06-23,Visa,360.17,Captured,4.32,GBP,Payment Gateway
PAY0003259,BKG003258,2024-08-12,Mastercard,538.65,Captured,6.46,GBP,Payment Gateway
PAY0003260,BKG003260,2025-12-21,Mastercard,348.98,Captured,4.19,GBP,Payment Gateway
PAY0003261,BKG003261,2026-01-26,Mastercard,60.37,Captured,0.85,GBP,Payment Gateway
PAY0003262,BKG003261,2026-02-24,Bank Transfer,181.1,Captured,0,GBP,Payment Gateway
PAY0003263,BKG003262,2026-08-24,Visa,146.64,Captured,1.76,GBP,Payment Gateway
PAY0003264,BKG003265,2024-09-07,Cash,209.93,Captured,0,GBP,Front Desk/PMS
PAY0003265,BKG003266,2025-10-20,Cash,221.42,Captured,0,GBP,Front Desk/PMS
PAY0003266,BKG003267,2026-07-13,Mastercard,772.08,Captured,10.81,GBP,Payment Gateway
PAY0003267,BKG003268,2025-07-05,Mastercard,191.32,Captured,3.06,GBP,Payment Gateway
PAY0003268,BKG003269,2024-07-09,Bank Transfer,475.93,Captured,0,GBP,Payment Gateway
PAY0003269,BKG003270,2026-06-25,Visa,68.05,Captured,0.95,GBP,Payment Gateway
PAY0003270,BKG003270,2026-07-19,Apple Pay,204.13,Captured,3.67,GBP,Payment Gateway
PAY0003271,BKG003271,2024-04-20,Mastercard,179.11,Captured,3.22,GBP,Payment Gateway
PAY0003272,BKG003272,2025-01-14,Mastercard,108.26,Captured,1.95,GBP,Payment Gateway
PAY0003273,BKG003273,2026-02-10,Mastercard,348.99,Captured,5.58,GBP,Payment Gateway
PAY0003274,BKG003274,2025-05-01,Mastercard,148.88,Captured,2.38,GBP,Payment Gateway
PAY0003275,BKG003275,2025-04-12,Mastercard,84.2,Captured,1.01,GBP,Payment Gateway
PAY0003276,BKG003275,2025-04-12,Visa,252.61,Captured,4.04,GBP,Payment Gateway
PAY0003277,BKG003276,2025-03-12,Mastercard,140.16,Captured,2.52,GBP,Payment Gateway
PAY0003278,BKG003276,2025-04-26,Mastercard,420.48,Captured,5.89,GBP,Payment Gateway
PAY0003279,BKG003277,2024-06-03,Mastercard,74.43,Captured,1.19,GBP,Payment Gateway
PAY0003280,BKG003277,2024-06-28,Visa,223.3,Captured,2.68,GBP,Payment Gateway
PAY0003281,BKG003278,2024-07-07,Visa,395.43,Captured,4.75,GBP,Payment Gateway
PAY0003282,BKG003280,2025-12-14,Visa,84.22,Captured,1.18,GBP,Payment Gateway
PAY0003283,BKG003280,2025-12-21,Visa,252.67,Captured,3.54,GBP,Payment Gateway
PAY0003284,BKG003281,2026-05-19,Mastercard,189,Captured,2.65,GBP,Payment Gateway
PAY0003285,BKG003282,2026-08-03,American Express,193.34,Captured,2.71,GBP,Payment Gateway
PAY0003286,BKG003283,2024-11-27,Apple Pay,343.27,Captured,6.18,GBP,Payment Gateway
PAY0003287,BKG003283,2024-12-05,Google Pay,1029.82,Captured,14.42,GBP,Payment Gateway
PAY0003288,BKG003284,2024-09-02,Mastercard,1152.76,Captured,20.75,GBP,Payment Gateway
PAY0003289,BKG003285,2026-03-13,Bank Transfer,501.51,Captured,0,GBP,Payment Gateway
PAY0003290,BKG003286,2026-07-30,Mastercard,716.06,Captured,12.89,GBP,Payment Gateway
PAY0003291,BKG003288,2024-11-03,Visa,404.05,Captured,4.85,GBP,Payment Gateway
PAY0003292,BKG003289,2026-06-27,Cash,271.1,Captured,0,GBP,Front Desk/PMS
PAY0003293,BKG003290,2025-11-22,Mastercard,230.63,Captured,3.69,GBP,Payment Gateway
PAY0003294,BKG003293,2024-10-05,Apple Pay,648.42,Captured,10.37,GBP,Payment Gateway
PAY0003295,BKG003294,2024-01-01,Google Pay,88.96,Captured,1.07,GBP,Payment Gateway
PAY0003296,BKG003294,2024-01-05,Mastercard,266.87,Captured,3.74,GBP,Payment Gateway
PAY0003297,BKG003295,2026-06-13,Mastercard,216.21,Captured,3.03,GBP,Payment Gateway
PAY0003298,BKG003296,2026-02-04,Cash,202.8,Captured,0,GBP,Front Desk/PMS
PAY0003299,BKG003298,2026-06-29,Bank Transfer,892.64,Captured,0,GBP,Payment Gateway
PAY0003300,BKG003299,2026-04-20,Apple Pay,155,Captured,2.17,GBP,Payment Gateway
PAY0003301,BKG003299,2026-05-02,Bank Transfer,465.01,Captured,0,GBP,Payment Gateway
PAY0003302,BKG003300,2025-11-19,Mastercard,465,Captured,6.51,GBP,Payment Gateway
PAY0003303,BKG003301,2025-05-06,Visa,197.65,Captured,2.37,GBP,Payment Gateway
PAY0003304,BKG003302,2026-01-31,American Express,871.7,Captured,13.95,GBP,Payment Gateway
PAY0003305,BKG003303,2024-02-16,Visa,75.79,Captured,1.36,GBP,Payment Gateway
PAY0003306,BKG003304,2026-03-13,American Express,243.13,Captured,3.89,GBP,Payment Gateway
PAY0003307,BKG003305,2026-01-03,American Express,614.46,Captured,9.83,GBP,Payment Gateway
PAY0003308,BKG003306,2025-04-30,Cash,440.22,Captured,0,GBP,Front Desk/PMS
PAY0003309,BKG003308,2024-11-15,Visa,278.53,Captured,3.34,GBP,Payment Gateway
PAY0003310,BKG003309,2025-08-30,Cash,97.23,Captured,0,GBP,Front Desk/PMS
PAY0003311,BKG003309,2025-09-16,Apple Pay,291.7,Captured,4.67,GBP,Payment Gateway
PAY0003312,BKG003311,2025-12-25,Mastercard,152.62,Captured,1.83,GBP,Payment Gateway
PAY0003313,BKG003312,2024-04-19,Mastercard,795,Captured,14.31,GBP,Payment Gateway
PAY0003314,BKG003313,2024-07-17,Visa,47.53,Captured,0.86,GBP,Payment Gateway
PAY0003315,BKG003313,2024-08-14,American Express,142.6,Captured,2.57,GBP,Payment Gateway
PAY0003316,BKG003314,2024-04-25,Visa,154.13,Captured,2.16,GBP,Payment Gateway
PAY0003317,BKG003314,2024-05-20,Visa,462.39,Captured,6.47,GBP,Payment Gateway
PAY0003318,BKG003315,2026-08-03,Mastercard,157.17,Captured,2.51,GBP,Payment Gateway
PAY0003319,BKG003315,2026-08-17,Visa,471.52,Captured,8.49,GBP,Payment Gateway
PAY0003320,BKG003316,2026-08-14,Visa,547.81,Captured,6.57,GBP,Payment Gateway
PAY0003321,BKG003317,2024-03-01,Mastercard,1845.35,Captured,29.53,GBP,Payment Gateway
PAY0003322,BKG003318,2024-05-29,Mastercard,374.85,Captured,4.5,GBP,Payment Gateway
PAY0003323,BKG003319,2025-07-29,Visa,384.33,Captured,6.92,GBP,Payment Gateway
PAY0003324,BKG003322,2025-01-10,Mastercard,72.44,Captured,1.16,GBP,Payment Gateway
PAY0003325,BKG003324,2026-07-24,Cash,191.6,Captured,0,GBP,Front Desk/PMS
PAY0003326,BKG003325,2024-06-07,Visa,564.19,Captured,6.77,GBP,Payment Gateway
PAY0003327,BKG003328,2024-07-02,Mastercard,152.52,Captured,2.14,GBP,Payment Gateway
PAY0003328,BKG003329,2025-11-09,Mastercard,392.8,Captured,5.5,GBP,Payment Gateway
PAY0003329,BKG003330,2025-12-22,Mastercard,231.57,Captured,2.78,GBP,Payment Gateway
PAY0003330,BKG003332,2024-11-19,Visa,458.24,Captured,5.5,GBP,Payment Gateway
PAY0003331,BKG003333,2025-01-17,Bank Transfer,776.73,Captured,0,GBP,Payment Gateway
PAY0003332,BKG003334,2024-08-05,Bank Transfer,300.07,Captured,0,GBP,Payment Gateway
PAY0003333,BKG003335,2025-02-01,Visa,855.05,Captured,13.68,GBP,Payment Gateway
PAY0003334,BKG003336,2024-05-26,American Express,162.03,Captured,2.27,GBP,Payment Gateway
PAY0003335,BKG003337,2026-06-29,Bank Transfer,120.62,Captured,0,GBP,Payment Gateway
PAY0003336,BKG003337,2026-07-25,Mastercard,361.87,Captured,6.51,GBP,Payment Gateway
PAY0003337,BKG003338,2025-10-04,American Express,317.15,Captured,5.07,GBP,Payment Gateway
PAY0003338,BKG003339,2024-11-16,American Express,136.98,Captured,2.47,GBP,Payment Gateway
PAY0003339,BKG003340,2026-08-02,Apple Pay,166.17,Captured,2.66,GBP,Payment Gateway
PAY0003340,BKG003341,2026-04-02,Visa,1096.58,Captured,17.55,GBP,Payment Gateway
PAY0003341,BKG003342,2026-05-03,Cash,102.56,Captured,0,GBP,Front Desk/PMS
PAY0003342,BKG003343,2024-01-16,Mastercard,820.44,Captured,9.85,GBP,Payment Gateway
PAY0003343,BKG003344,2024-07-06,American Express,846.23,Captured,15.23,GBP,Payment Gateway
PAY0003344,BKG003345,2024-03-30,Visa,957.78,Captured,11.49,GBP,Payment Gateway
PAY0003345,BKG003346,2024-09-24,Mastercard,1064.04,Captured,14.9,GBP,Payment Gateway
PAY0003346,BKG003347,2026-03-27,Mastercard,846.68,Captured,15.24,GBP,Payment Gateway
PAY0003347,BKG003348,2025-08-21,American Express,369.65,Captured,5.18,GBP,Payment Gateway
PAY0003348,BKG003349,2024-05-01,Bank Transfer,109.46,Captured,0,GBP,Payment Gateway
PAY0003349,BKG003350,2025-04-02,Visa,225.8,Captured,3.16,GBP,Payment Gateway
PAY0003350,BKG003351,2026-06-04,Mastercard,246.88,Captured,3.46,GBP,Payment Gateway
PAY0003351,BKG003352,2024-06-01,American Express,210.98,Captured,3.38,GBP,Payment Gateway
PAY0003352,BKG003354,2024-08-08,Visa,131.23,Captured,2.36,GBP,Payment Gateway
PAY0003353,BKG003354,2024-08-30,Mastercard,393.68,Captured,7.09,GBP,Payment Gateway
PAY0003354,BKG003355,2024-08-14,Apple Pay,894.97,Captured,12.53,GBP,Payment Gateway
PAY0003355,BKG003355,2024-08-30,Visa,2684.92,Captured,37.59,GBP,Payment Gateway
PAY0003356,BKG003356,2024-06-02,Visa,525.38,Captured,7.36,GBP,Payment Gateway
PAY0003357,BKG003358,2024-04-08,Visa,121.53,Captured,1.46,GBP,Payment Gateway
PAY0003358,BKG003359,2024-10-21,Bank Transfer,541.45,Captured,0,GBP,Payment Gateway
PAY0003359,BKG003360,2026-04-21,Visa,291.8,Captured,3.5,GBP,Payment Gateway
PAY0003360,BKG003361,2026-03-29,Visa,75.7,Captured,0.91,GBP,Payment Gateway
PAY0003361,BKG003361,2026-04-14,Visa,227.1,Captured,3.63,GBP,Payment Gateway
PAY0003362,BKG003362,2026-06-02,Visa,255.35,Captured,4.09,GBP,Payment Gateway
PAY0003363,BKG003363,2025-12-28,Cash,404.4,Captured,0,GBP,Front Desk/PMS
PAY0003364,BKG003364,2024-01-26,Mastercard,279.82,Captured,4.48,GBP,Payment Gateway
PAY0003365,BKG003366,2025-07-17,Visa,110.31,Captured,1.76,GBP,Payment Gateway
PAY0003366,BKG003366,2025-07-17,American Express,330.92,Captured,5.96,GBP,Payment Gateway
PAY0003367,BKG003367,2025-12-23,Apple Pay,587.04,Captured,8.22,GBP,Payment Gateway
PAY0003368,BKG003368,2025-04-30,Visa,428.67,Captured,7.72,GBP,Payment Gateway
PAY0003369,BKG003370,2025-01-11,Visa,605.72,Captured,10.9,GBP,Payment Gateway
PAY0003370,BKG003372,2024-06-04,Mastercard,276.6,Captured,3.32,GBP,Payment Gateway
PAY0003371,BKG003373,2026-05-02,Mastercard,1091.18,Captured,15.28,GBP,Payment Gateway
PAY0003372,BKG003374,2024-05-16,Visa,284.74,Captured,5.13,GBP,Payment Gateway
PAY0003373,BKG003375,2025-12-18,Cash,195.41,Captured,0,GBP,Front Desk/PMS
PAY0003374,BKG003376,2026-03-10,Apple Pay,574.35,Captured,6.89,GBP,Payment Gateway
PAY0003375,BKG003377,2026-06-15,Visa,178.46,Captured,3.21,GBP,Payment Gateway
PAY0003376,BKG003380,2025-09-28,Mastercard,605.1,Captured,9.68,GBP,Payment Gateway
PAY0003377,BKG003381,2026-08-21,Mastercard,165.41,Captured,1.98,GBP,Payment Gateway
PAY0003378,BKG003382,2025-11-04,Apple Pay,1014.06,Captured,16.22,GBP,Payment Gateway
PAY0003379,BKG003383,2025-12-10,Google Pay,723.5,Captured,11.58,GBP,Payment Gateway
PAY0003380,BKG003384,2024-07-17,Apple Pay,116.51,Captured,1.86,GBP,Payment Gateway
PAY0003381,BKG003385,2026-05-30,Mastercard,158.21,Captured,2.53,GBP,Payment Gateway
PAY0003382,BKG003387,2026-08-13,Visa,660.69,Captured,9.25,GBP,Payment Gateway
PAY0003383,BKG003388,2026-04-29,American Express,132.12,Captured,2.38,GBP,Payment Gateway
PAY0003384,BKG003389,2025-11-15,Mastercard,171.26,Captured,3.08,GBP,Payment Gateway
PAY0003385,BKG003390,2025-08-08,Mastercard,2623.6,Captured,41.98,GBP,Payment Gateway
PAY0003386,BKG003391,2025-03-16,American Express,152.39,Captured,2.74,GBP,Payment Gateway
PAY0003387,BKG003392,2025-07-04,Mastercard,214.62,Captured,3,GBP,Payment Gateway
PAY0003388,BKG003393,2025-05-03,Mastercard,354.03,Captured,4.96,GBP,Payment Gateway
PAY0003389,BKG003394,2025-01-09,Visa,406.41,Captured,6.5,GBP,Payment Gateway
PAY0003390,BKG003395,2025-11-14,Mastercard,189.55,Captured,2.65,GBP,Payment Gateway
PAY0003391,BKG003396,2024-06-26,Visa,171.11,Captured,2.4,GBP,Payment Gateway
PAY0003392,BKG003397,2024-07-27,Apple Pay,208.19,Captured,2.91,GBP,Payment Gateway
PAY0003393,BKG003398,2026-03-06,Bank Transfer,115.04,Captured,0,GBP,Payment Gateway
PAY0003394,BKG003399,2024-09-11,Mastercard,1077.12,Captured,19.39,GBP,Payment Gateway
PAY0003395,BKG003401,2026-04-30,Mastercard,297.88,Captured,4.77,GBP,Payment Gateway
PAY0003396,BKG003402,2026-04-26,Apple Pay,1548.98,Captured,21.69,GBP,Payment Gateway
PAY0003397,BKG003403,2024-10-20,Visa,565.16,Captured,9.04,GBP,Payment Gateway
PAY0003398,BKG003404,2024-03-08,Mastercard,346.06,Captured,4.84,GBP,Payment Gateway
PAY0003399,BKG003405,2026-07-05,Mastercard,259.68,Captured,3.12,GBP,Payment Gateway
PAY0003400,BKG003406,2025-09-22,Visa,382.09,Captured,5.35,GBP,Payment Gateway
PAY0003401,BKG003407,2025-08-03,Visa,676.01,Captured,9.46,GBP,Payment Gateway
PAY0003402,BKG003408,2026-03-26,American Express,406.77,Captured,6.51,GBP,Payment Gateway
PAY0003403,BKG003409,2024-06-07,Mastercard,522.04,Captured,6.26,GBP,Payment Gateway
PAY0003404,BKG003410,2024-06-18,Visa,261.65,Captured,3.66,GBP,Payment Gateway
PAY0003405,BKG003411,2024-07-27,Mastercard,253.41,Captured,4.56,GBP,Payment Gateway
PAY0003406,BKG003412,2025-05-18,Google Pay,94.72,Captured,1.52,GBP,Payment Gateway
PAY0003407,BKG003413,2024-11-14,Visa,1020.49,Captured,12.25,GBP,Payment Gateway
PAY0003408,BKG003415,2025-12-30,Mastercard,172.97,Captured,2.08,GBP,Payment Gateway
PAY0003409,BKG003416,2024-01-15,Visa,79.13,Captured,1.27,GBP,Payment Gateway
PAY0003410,BKG003416,2024-01-20,Bank Transfer,237.39,Captured,0,GBP,Payment Gateway
PAY0003411,BKG003417,2025-02-23,Cash,447.3,Captured,0,GBP,Front Desk/PMS
PAY0003412,BKG003419,2025-06-25,Visa,167.74,Captured,2.68,GBP,Payment Gateway
PAY0003413,BKG003420,2025-04-12,Visa,473.23,Captured,6.63,GBP,Payment Gateway
PAY0003414,BKG003421,2025-10-22,Mastercard,942.4,Captured,15.08,GBP,Payment Gateway
PAY0003415,BKG003422,2025-04-18,Visa,668.6,Captured,8.02,GBP,Payment Gateway
PAY0003416,BKG003423,2024-01-08,Visa,1371.6,Captured,16.46,GBP,Payment Gateway
PAY0003417,BKG003424,2025-06-18,Visa,614.04,Captured,9.82,GBP,Payment Gateway
PAY0003418,BKG003425,2025-11-01,Visa,322.66,Captured,3.87,GBP,Payment Gateway
PAY0003419,BKG003426,2024-12-06,Visa,1085.35,Captured,15.19,GBP,Payment Gateway
PAY0003420,BKG003427,2026-05-08,Apple Pay,218.65,Captured,3.06,GBP,Payment Gateway
PAY0003421,BKG003428,2025-05-04,Mastercard,573.12,Captured,9.17,GBP,Payment Gateway
PAY0003422,BKG003429,2025-06-07,Mastercard,416.55,Captured,5.83,GBP,Payment Gateway
PAY0003423,BKG003430,2024-04-16,Mastercard,1268.95,Captured,15.23,GBP,Payment Gateway
PAY0003424,BKG003431,2026-08-12,Mastercard,216.41,Captured,3.46,GBP,Payment Gateway
PAY0003425,BKG003432,2024-08-08,Mastercard,104.75,Captured,1.26,GBP,Payment Gateway
PAY0003426,BKG003432,2024-09-26,Mastercard,314.25,Captured,3.77,GBP,Payment Gateway
PAY0003427,BKG003433,2024-08-09,Visa,761.68,Captured,12.19,GBP,Payment Gateway
PAY0003428,BKG003434,2025-08-25,Visa,1215.9,Captured,14.59,GBP,Payment Gateway
PAY0003429,BKG003435,2025-07-22,Apple Pay,497.17,Captured,5.97,GBP,Payment Gateway
PAY0003430,BKG003436,2026-06-19,Bank Transfer,330.75,Captured,0,GBP,Payment Gateway
PAY0003431,BKG003437,2025-02-21,Visa,622.48,Captured,11.2,GBP,Payment Gateway
PAY0003432,BKG003438,2025-08-02,Mastercard,139.67,Captured,1.68,GBP,Payment Gateway
PAY0003433,BKG003439,2024-03-23,Bank Transfer,126.39,Captured,0,GBP,Payment Gateway
PAY0003434,BKG003440,2025-05-21,Visa,273.44,Captured,4.38,GBP,Payment Gateway
PAY0003435,BKG003441,2024-04-02,Visa,1588.41,Captured,19.06,GBP,Payment Gateway
PAY0003436,BKG003442,2024-02-22,Apple Pay,169.4,Captured,2.71,GBP,Payment Gateway
PAY0003437,BKG003443,2024-02-29,Cash,2727.51,Captured,0,GBP,Front Desk/PMS
PAY0003438,BKG003444,2024-08-06,Bank Transfer,912,Captured,0,GBP,Payment Gateway
PAY0003439,BKG003445,2026-08-19,Mastercard,1484.93,Captured,26.73,GBP,Payment Gateway
PAY0003440,BKG003446,2024-07-16,Visa,318.56,Captured,5.73,GBP,Payment Gateway
PAY0003441,BKG003447,2024-06-03,Mastercard,1414.32,Captured,16.97,GBP,Payment Gateway
PAY0003442,BKG003449,2025-06-25,Apple Pay,155.67,Captured,1.87,GBP,Payment Gateway
PAY0003443,BKG003449,2025-07-21,Visa,467.01,Captured,7.47,GBP,Payment Gateway
PAY0003444,BKG003451,2025-11-27,Mastercard,91.1,Captured,1.64,GBP,Payment Gateway
PAY0003445,BKG003452,2024-10-08,Visa,254.44,Captured,3.56,GBP,Payment Gateway
PAY0003446,BKG003454,2024-06-29,Mastercard,139.43,Captured,2.23,GBP,Payment Gateway
PAY0003447,BKG003455,2024-12-10,Bank Transfer,224.14,Captured,0,GBP,Payment Gateway
PAY0003448,BKG003456,2024-05-30,American Express,134.78,Captured,2.43,GBP,Payment Gateway
PAY0003449,BKG003458,2025-05-23,Visa,454.98,Captured,6.37,GBP,Payment Gateway
PAY0003450,BKG003459,2024-05-30,Mastercard,205.21,Captured,3.69,GBP,Payment Gateway
PAY0003451,BKG003460,2025-12-28,Visa,382.01,Captured,5.35,GBP,Payment Gateway
PAY0003452,BKG003461,2024-03-14,Mastercard,1771.63,Captured,31.89,GBP,Payment Gateway
PAY0003453,BKG003462,2024-03-05,Visa,624.78,Captured,7.5,GBP,Payment Gateway
PAY0003454,BKG003463,2025-05-09,Visa,700.76,Captured,11.21,GBP,Payment Gateway
PAY0003455,BKG003464,2024-05-29,Visa,139.58,Captured,1.95,GBP,Payment Gateway
PAY0003456,BKG003466,2025-10-13,Visa,547.96,Captured,6.58,GBP,Payment Gateway
PAY0003457,BKG003467,2024-05-28,Bank Transfer,336.54,Captured,0,GBP,Payment Gateway
PAY0003458,BKG003468,2025-07-17,Visa,151.69,Captured,2.43,GBP,Payment Gateway
PAY0003459,BKG003469,2025-07-06,Bank Transfer,55.1,Captured,0,GBP,Payment Gateway
PAY0003460,BKG003469,2025-07-20,Mastercard,165.31,Captured,1.98,GBP,Payment Gateway
